 accuracy	 gpsAltitude	 latitude	 longitude	 pressure
10	110590088	37.97273559	-87.57737505	999925537
10	110860901	37.97272307	-87.577343	999915283
10	110083923	37.97270846	-87.57731085	999925293
10	110014771	37.97269178	-87.57727618	999902100
10	111132813	37.97267292	-87.5772419	999875977
10	109991333	37.97265532	-87.57721013	999881104
10	111425293	37.97263641	-87.57717964	999878906
10	110169922	37.97261893	-87.57714757	999865967
10	110096008	37.97260097	-87.57711652	999860596
10	111037720	37.97258255	-87.57708613	999842529
10	109850159	37.97254638	-87.57702956	999831055
10	110520020	37.97252843	-87.5770035	999853271
10	110472473	37.97251011	-87.5769798	999836914
10	111563049	37.97249546	-87.57696476	999854004
10	111825928	37.97248664	-87.57695808	999828125
10	112933411	37.97248262	-87.57695679	999834229
10	113247742	37.97247933	-87.57696329	999838135
10	113937378	37.97247625	-87.57696899	999849365
10	114370056	37.97247337	-87.57697226	999832031
10	114752991	37.97247096	-87.5769745	999843262
10	114750671	37.97246977	-87.57697616	999840332
10	113923218	37.97247098	-87.57697848	999844727
10	113556580	37.97247232	-87.57698029	999862549
10	113343689	37.97247438	-87.57698208	999842285
10	113472900	37.97247529	-87.57698386	999842285
10	113664001	37.97247594	-87.57698448	999827881
10	113591553	37.97247663	-87.57698446	999817383
10	113576050	37.97247712	-87.57698421	999841553
10	113579651	37.97247736	-87.57698386	999845459
10	113633972	37.97247737	-87.57698375	999827637
10	115039429	37.97247451	-87.57698002	999838867
10	115652710	37.97246976	-87.57697347	999823242
10	116069519	37.97245788	-87.57696115	999812500
10	114311523	37.97243803	-87.57694271	999794678
10	113741577	37.97241111	-87.57692463	999783936
10	114542053	37.97237698	-87.57691108	999776855
10	114048462	37.97233839	-87.57691316	999784668
10	114221558	37.97230072	-87.57693333	999786621
10	112770996	37.97227743	-87.57697239	999792725
10	112624939	37.97226839	-87.57701968	999795654
10	112596741	37.97227224	-87.57706499	999790771
10	112794800	37.97228216	-87.57711108	999790771
10	112532471	37.97229413	-87.57715741	999779541
10	112681519	37.97230913	-87.57720428	999777832
10	112616333	37.97232677	-87.57724679	999785645
10	113192017	37.97234596	-87.5772849	999781982
10	113283264	37.97236682	-87.57731904	999765625
10	112551819	37.97238917	-87.57735218	999806641
10	111860107	37.97241119	-87.5773844	999807861
10	111488159	37.97243046	-87.57741635	999808594
10	111319763	37.97244739	-87.57744703	999797852
10	109787231	37.97246576	-87.57747525	999789551
10	110247864	37.9724856	-87.57750366	999792725
10	110196899	37.97250712	-87.57753328	999811035
10	110952148	37.97252918	-87.57756396	999798096
10	110942932	37.9725488	-87.5775955	999793457
10	110538879	37.97256922	-87.57762787	999782959
10	110868713	37.97258878	-87.57766062	999777344
10	111145630	37.97260483	-87.57769272	999784668
10	110210571	37.97262383	-87.57772531	999788574
10	110101501	37.97264516	-87.57775809	999784180
10	110344604	37.97266628	-87.5777894	999774902
10	110402222	37.97268778	-87.57782142	999803223
10	109953308	37.97270785	-87.5778561	999801514
10	110942932	37.97272906	-87.57789006	999793457
10	111500366	37.97274925	-87.57792323	999784668
10	111818542	37.97276859	-87.57795818	999788330
10	111609070	37.97278738	-87.57799228	999800293
10	111403442	37.97280541	-87.57802519	999784180
10	111958191	37.9728237	-87.57805833	999791260
10	111837097	37.97284242	-87.57809181	999777588
10	110921143	37.97286253	-87.57812532	999793457
10	110560059	37.97288297	-87.57815782	999792480
10	111260498	37.97290135	-87.57818514	999804443
10	110628113	37.97291505	-87.57820333	999797119
10	110609253	37.97291177	-87.57819739	999796875
10	110424133	37.97290662	-87.57819186	999781006
10	110400635	37.97290366	-87.57819121	999806396
3	110319397	37.97290092	-87.57819186	999835449
3	110398254	37.97290037	-87.57819301	999827637
3	109369385	37.97290176	-87.57819723	999786865
3	110175232	37.97290012	-87.57820167	999786865
3	110211548	37.97289062	-87.57820901	999811523
3	109642151	37.97288714	-87.57821073	999796387
3	110123291	37.9728827	-87.5782115	999790039
3	110057007	37.97287903	-87.57820774	999768799
3	110223694	37.97287779	-87.57820494	999797119
3	109833374	37.97287691	-87.57820194	999812988
3	110259583	37.97288017	-87.5782033	999808350
3	110063354	37.97288461	-87.57820363	999763916
3	110306946	37.97289115	-87.5782009	999741211
3	110048218	37.97289669	-87.57819933	999805420
3	110627197	37.97289845	-87.57819811	999814209
3	110488525	37.97290027	-87.57819663	999797363
3	110418579	37.97290226	-87.57819765	999821045
3	110861084	37.97290265	-87.57819872	999848145
3	112046631	37.97290511	-87.57820618	999782715
3	111202148	37.97291783	-87.57822249	999807617
3	111367310	37.97293854	-87.57824149	999808594
3	110869019	37.97296711	-87.57825994	999802002
3	111282410	37.97300346	-87.57827416	999799072
3	111227478	37.97304241	-87.57827943	999807373
3	111404236	37.97307979	-87.57827407	999819824
3	111402283	37.97311435	-87.5782587	999838867
3	111447144	37.97314574	-87.57823472	999846191
3	111249207	37.97317361	-87.57820471	999855957
3	111549744	37.97319823	-87.57817235	999846191
3	111690491	37.9732216	-87.57813918	999856934
3	111331177	37.97324448	-87.57810363	999857666
3	111267822	37.9732631	-87.57806402	999851563
3	111968445	37.97327138	-87.57802408	999835693
3	111889343	37.973267	-87.57798433	999849609
3	112104980	37.97325318	-87.57794615	999839355
3	112301880	37.97323552	-87.57791195	999821777
3	111503845	37.9732174	-87.57788173	999831787
3	111633911	37.97319915	-87.57785364	999809082
3	111477051	37.97318094	-87.57782699	999827637
3	111744507	37.97316282	-87.57780197	999816895
3	111530701	37.9731457	-87.57777807	999787598
3	111548462	37.97312845	-87.57775366	999802246
3	111364075	37.97311387	-87.57772927	999804199
3	112404175	37.97310134	-87.57770725	999820068
3	112052368	37.97308872	-87.57768092	999799316
3	112102905	37.9730748	-87.57765158	999797363
3	112794922	37.9730613	-87.57762357	999801514
3	112700989	37.97304671	-87.57759444	999790283
3	112526489	37.97303188	-87.57756506	999778564
3	112497437	37.97301685	-87.5775356	999794678
3	112253479	37.97300105	-87.5775061	999814941
3	112141907	37.97298523	-87.57747763	999811768
3	112218201	37.9729692	-87.57745063	999825439
3	112378662	37.9729524	-87.57742327	999820801
3	112616577	37.9729333	-87.57739221	999828613
3	113121094	37.97291363	-87.57735977	999817383
3	113341003	37.9728943	-87.57732715	999808594
3	113154968	37.97287347	-87.57729345	999799805
3	113249878	37.97285182	-87.57725761	999774658
3	113203247	37.9728299	-87.57722211	999794678
3	113509338	37.97280874	-87.57718782	999771729
3	113389099	37.97278697	-87.57715425	999743652
3	113216309	37.97276444	-87.57712252	999764893
3	113543640	37.97274002	-87.57709225	999777100
3	112855713	37.97271542	-87.57706483	999776611
3	113072327	37.97269078	-87.5770395	999784912
3	113631653	37.97266681	-87.5770138	999828613
3	112887329	37.97264703	-87.5769877	999876221
3	112227661	37.97263318	-87.57695747	999885498
3	112070129	37.97262417	-87.57692805	999881836
3	112432678	37.97261804	-87.57690505	999861572
3	112490723	37.97261262	-87.57689226	999883789
3	112482666	37.97260742	-87.57688579	999875244
3	112182434	37.97260386	-87.57688248	999880859
3	112405640	37.97260323	-87.57688105	999887451
3	112543213	37.97260293	-87.57688151	999881836
3	112774536	37.97260275	-87.57688309	999896729
3	112536255	37.97260188	-87.57688359	999877930
3	112403809	37.97259966	-87.57688456	999883301
3	112171631	37.97259961	-87.57688511	999912842
3	112071289	37.97260027	-87.57688512	999897949
3	112018738	37.97260049	-87.57688482	999888184
3	112097046	37.97260056	-87.57688486	999890137
3	112216370	37.97260076	-87.57688472	999841553
3	112352539	37.97260036	-87.57688461	999879883
3	112497803	37.97260057	-87.57688515	999909668
3	112109558	37.97260106	-87.57688549	999914063
3	112232117	37.97260194	-87.57688416	999902588
3	112450928	37.972602	-87.57688326	999869629
3	112931030	37.97260136	-87.57688095	999885498
3	113368958	37.97260108	-87.57688006	999874512
3	112980957	37.97260002	-87.57687975	999895264
3	113779785	37.9725968	-87.57687853	999893311
3	113407410	37.97259439	-87.57687844	999907715
3	113285583	37.97259385	-87.57688066	999897949
3	113479004	37.97259372	-87.57688263	999900391
3	113453064	37.97259339	-87.57688306	999907471
3	113493347	37.97259336	-87.57688315	999901611
3	113450684	37.97259396	-87.57688437	999907471
3	113678955	37.97259382	-87.57688528	999898682
3	113812866	37.97259436	-87.5768852	999896973
3	113925659	37.97259436	-87.57688489	999925537
3	114132202	37.97259382	-87.57688469	999907471
3	114493530	37.97259304	-87.57688485	999898438
3	114685791	37.97259236	-87.57688485	999908936
3	114644958	37.972592	-87.576885	999892090
3	114630249	37.97259187	-87.57688501	999908203
3	114635254	37.97259176	-87.57688502	999893311
3	114634888	37.97259171	-87.57688502	999900391
3	114637085	37.97259168	-87.57688503	999919189
3	114645569	37.97259166	-87.57688504	999919434
3	114645508	37.97259164	-87.57688504	999903809
3	114645020	37.97259164	-87.57688505	999917236
3	114640076	37.97259164	-87.57688505	999920654
3	114640076	37.97259164	-87.57688505	999915283
3	114637756	37.97259164	-87.57688506	999917236
3	114636108	37.97259165	-87.57688506	999932129
3	114636230	37.97259165	-87.57688507	999916992
3	114637451	37.97259165	-87.57688507	999921631
3	114630554	37.97259166	-87.57688507	999910400
3	114624023	37.97259167	-87.57688507	999913086
3	114618408	37.97259168	-87.57688506	999923584
3	114615356	37.97259168	-87.57688507	999943848
3	114613159	37.97259168	-87.57688506	999932861
3	114608398	37.97259168	-87.57688505	999926758
3	114636047	37.97259154	-87.57688519	999942383
3	114634033	37.97259147	-87.57688525	999941650
3	114634277	37.97259144	-87.57688527	999937500
3	114634094	37.97259142	-87.57688529	999928711
3	114629333	37.97259142	-87.57688529	999939209
3	114631714	37.9725914	-87.5768853	999958740
3	114634216	37.97259139	-87.57688531	999958252
3	114636841	37.97259137	-87.57688534	999948730
3	114486572	37.97259076	-87.57688431	1000042480
3	114940735	37.97259175	-87.57688255	999956787
3	115029297	37.97259231	-87.57688128	999952148
3	109981201	37.97259182	-87.57688036	999951416
3	111963745	37.97259134	-87.57687986	999936768
3	112762024	37.97258967	-87.57687823	999940430
3	113039551	37.97258849	-87.5768771	999947510
3	113093750	37.97258757	-87.5768763	999950195
3	113695374	37.97258712	-87.57687633	999960205
3	114487976	37.97258666	-87.57687566	999960938
3	114624207	37.97258646	-87.57687522	999952881
3	114893494	37.97258624	-87.57687526	999955566
3	115051514	37.97258624	-87.57687521	999963867
3	115130249	37.97258621	-87.57687513	999933594
3	115206177	37.97258617	-87.57687507	999957275
3	115239624	37.97258616	-87.57687506	999948242
3	115266785	37.97258615	-87.57687505	999966064
3	115290283	37.97258615	-87.57687505	999952637
3	115309937	37.97258615	-87.57687505	999962158
3	115323120	37.97258614	-87.57687505	999969971
3	115330811	37.97258613	-87.57687505	999961670
3	115333069	37.97258609	-87.57687507	999955566
3	115351135	37.97258607	-87.5768751	999959473
3	115373657	37.97258606	-87.57687511	999962646
3	115375122	37.97258604	-87.57687512	999964600
3	115383789	37.97258603	-87.57687513	999964111
3	115388550	37.97258601	-87.57687515	999958008
3	115393860	37.972586	-87.57687517	999956787
3	115399231	37.97258598	-87.57687519	999969727
3	115404541	37.97258597	-87.57687521	999972656
3	115407593	37.97258596	-87.57687522	999979248
3	115411499	37.97258595	-87.57687523	999978760
3	115451721	37.97258583	-87.57687543	999975586
3	115457092	37.97258577	-87.57687553	999968018
3	115461609	37.97258574	-87.57687558	999945313
3	115796753	37.97258161	-87.57687434	999870117
3	114223389	37.97257606	-87.57687287	999950439
3	114444031	37.97256918	-87.57687123	999926025
3	113701172	37.97255808	-87.57686614	999918457
3	113976501	37.97254275	-87.57685849	999922607
3	115703552	37.9725253	-87.57685342	999940186
3	114197083	37.97251499	-87.57685215	999916992
3	113109253	37.97251836	-87.57685665	999944824
3	113160400	37.97252226	-87.57685809	999946777
3	112108704	37.97252444	-87.57685964	999945801
3	111507202	37.97252996	-87.57686063	999956787
3	111591187	37.97253874	-87.57686231	999975830
3	111398132	37.97254902	-87.57686415	999957764
3	112297974	37.97255904	-87.57686821	999962646
3	112398682	37.97256986	-87.57687408	999971680
3	111804626	37.97258219	-87.57688079	999968018
3	111773193	37.97259321	-87.57688665	999958252
3	111630676	37.97260009	-87.57689023	999968994
3	111918701	37.97260122	-87.57689	999959717
3	111925537	37.97260069	-87.57688964	999971924
3	112218079	37.97259951	-87.57688893	999955811
3	112341736	37.97259884	-87.57688828	999969482
3	112333313	37.97259788	-87.57688769	999968262
3	112324707	37.9725969	-87.57688658	999968506
3	112518799	37.9725962	-87.57688563	999942383
3	112439392	37.97259217	-87.57688299	999937744
3	111898743	37.97257978	-87.57687415	999946045
3	111873962	37.9725617	-87.5768632	999936523
3	112207153	37.97253997	-87.57685257	999954590
3	112569153	37.97251449	-87.57684528	999936768
3	112460510	37.97248897	-87.57684393	999950928
3	112643555	37.97246488	-87.57685033	999963379
3	112738770	37.97244451	-87.57686578	999958008
3	113073242	37.97242998	-87.57688903	999963379
3	112467896	37.97242283	-87.57691817	999958252
3	112528259	37.9724235	-87.5769518	999938721
3	112890625	37.97243073	-87.57698145	999960693
3	112615479	37.97244162	-87.57701161	999960693
3	112615479	37.97244162	-87.57701161	999926514
3	109898865	37.97248368	-87.57707307	999937256
3	110976929	37.97251011	-87.57710219	999952148
3	112033630	37.97253853	-87.5771336	999977539
3	112483337	37.97256326	-87.5771633	1000008057
3	112952393	37.97258622	-87.57719346	1000040771
3	113202759	37.97260744	-87.57722658	1000061523
3	113376526	37.97262595	-87.57726193	1000057861
3	113223816	37.97264229	-87.57729993	1000113525
3	112354065	37.9726582	-87.5773402	1000125977
3	112338623	37.97267352	-87.57737966	1000123779
3	112482361	37.97269033	-87.57742041	1000145264
3	112531738	37.9727092	-87.57746181	1000146484
3	112391235	37.97272877	-87.57750183	1000173828
3	112548157	37.97274953	-87.5775415	1000183350
3	112682129	37.97277171	-87.57757936	1000194336
3	112477905	37.97279476	-87.57761707	1000218506
3	111615173	37.97284238	-87.57769342	1000221680
3	111827698	37.97286548	-87.57773216	1000248535
3	111587402	37.97288881	-87.57777131	1000259766
3	111386841	37.97291255	-87.57781129	1000251953
3	110704224	37.97293653	-87.5778508	1000265625
3	110312988	37.9729595	-87.5778872	1000281494
3	111121826	37.97298467	-87.57791579	1000289551
3	111618164	37.97300425	-87.57793632	1000305420
3	111697632	37.9730203	-87.5779579	1000308105
3	111771118	37.97304163	-87.57798875	1000280029
3	112091064	37.97306398	-87.57802191	1000297607
3	111289429	37.97308801	-87.57805192	1000312500
3	111248047	37.97311586	-87.5780785	1000311035
3	110620911	37.97314617	-87.57809801	1000309570
3	110060181	37.9731772	-87.57810568	1000310303
3	109134399	37.97321185	-87.57809949	1000298340
3	108640198	37.97323963	-87.57808106	1000300293
3	108506714	37.97326199	-87.5780562	1000309814
3	108449341	37.97328016	-87.57802524	1000310303
3	108749512	37.9732923	-87.57799921	1000310791
3	108392334	37.97329894	-87.5779805	1000315186
3	108499573	37.97329879	-87.57795395	1000316650
3	108640198	37.97329315	-87.57792752	1000299316
3	109195313	37.97328092	-87.57790941	1000307861
3	108543762	37.97326677	-87.57789097	1000303955
3	109368408	37.97325166	-87.57787325	1000307617
3	110488586	37.97323114	-87.57784795	1000314453
3	109884460	37.97320949	-87.57782115	1000307129
3	110310974	37.97318908	-87.57779716	1000318359
3	110567078	37.97317349	-87.57778316	1000300781
3	111006958	37.97316374	-87.57777654	1000300049
3	110189087	37.97314686	-87.57775514	1000313965
3	110946594	37.97312989	-87.57773038	1000310547
3	110801575	37.97311891	-87.57771306	1000291260
3	109392151	37.97310882	-87.57768982	1000294678
3	110589050	37.9731008	-87.57767004	1000304199
3	109496155	37.97309476	-87.57765174	1000309570
3	109119263	37.97308561	-87.57762923	1000298340
3	108504517	37.97307413	-87.57760098	1000291748
3	108469910	37.97306088	-87.57756007	1000289551
3	107251099	37.97304572	-87.57752434	1000293701
3	107721252	37.97302987	-87.57749635	1000300781
3	107079956	37.97301125	-87.57746723	1000299316
3	106704895	37.97299361	-87.57744094	1000294434
4	107452881	37.97297419	-87.57741435	1000301025
4	109499390	37.97295265	-87.57738378	1000275635
4	109568787	37.9729311	-87.57735003	1000288574
4	110282471	37.97290553	-87.57731427	1000300293
4	110167664	37.97288534	-87.57728384	1000277588
4	109709290	37.97286653	-87.57725214	1000282715
4	109731079	37.97284703	-87.57721688	1000297119
4	109059265	37.97282878	-87.57718741	1000286133
4	107772339	37.97281061	-87.57716135	1000287842
4	107066956	37.97279254	-87.57713722	1000282471
4	108164063	37.97277396	-87.57711552	1000289795
4	107943542	37.97275312	-87.57709469	1000276855
4	108124146	37.97272952	-87.57707534	1000276611
4	108597473	37.97271218	-87.57705597	1000296143
3	109073303	37.97268848	-87.57703006	1000281494
3	111987732	37.97266465	-87.57700598	1000266357
4	111181213	37.97264739	-87.57697957	1000276611
3	109238831	37.97263386	-87.5769589	1000261963
3	109274719	37.97262078	-87.57694521	1000290039
4	110072266	37.97260447	-87.57693171	1000296143
4	110495850	37.97257693	-87.57691808	1000298584
